prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
439 000 zł,"70,94 m²",4 pokoje | 71m2 | 6188zł/m2 | Przedsprzedaż,4,do wykończenia,Współrzędne dokładne,"ul. Beskidzka , Rzeszów, Rzeszów",50.007414,21.954835,1/1,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,2024,blok,nie,"telewizja kablowa, internet",monitoring / ochrona,pustak,pierwotny
399 000 zł,"58,35 m²",Przedsprzedaż!|85m2 ogródka|3 pokoje|Zwięczyca,3,do wykończenia,Współrzędne dokładne,"ul. Beskidzka , Rzeszów, Rzeszów",50.007414,21.954835,parter/1,Zapytaj,Zapytaj,ogródek,garaż/miejsce parkingowe,brak informacji,2024,blok,nie,"telewizja kablowa, internet, telefon",monitoring / ochrona,pustak,pierwotny
289 870 zł,"35,35 m²",2-pokojowe Mieszkanie Idealne Pod Inwestycję !!!,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kielanówka, rzeszowski, podkarpackie",50.02318,21.93058,parter/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-12-01,2021,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,brak informacji,pierwotny
454 198 zł,"55,39 m²",Zalesie | Z ogródkiem | Świetna lokalizacja,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",49.999445,22.033327,parter/1,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,2023-06-30,2023,blok,nie,brak informacji,brak informacji,pustak,pierwotny
483 500 zł,"86,94 m²",Dwustronne | Gotowe | Dwie loggie,5,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.04152,22.00953,4/9,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,brak informacji,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
319 000 zł,"39,27 m²",Mieszkanie 2 pokojowe z balkonem - I kw. 2024,2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kielanówka, rzeszowski, podkarpackie",50.02318,21.93058,4/4,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,2023,brak informacji,tak,brak informacji,brak informacji,brak informacji,pierwotny
495 828 zł,"45,91 m²",3 pokoje| Panorama Kwiatkowskiego | NG Development,3,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,6/12,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet, telefon","domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
770 175 zł,"73,35 m²",4 pokoje| Panorama Kwiatkowskiego | NG Development,4,do zamieszkania,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,3/9,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon","domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
472 000 zł,"89,96 m²",Gotowe 5 Mikro Kawalerek Projektant,5,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.04152,22.00953,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
399 000 zł,"50,4 m²",Ostatnie | Duże ogródki | Gotowe w tym roku,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Staromieście, Rzeszów, Rzeszów",50.062509,21.993063,parter/1,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,brak informacji,brak informacji,pustak,pierwotny
379 000 zł,"76,71 m²",Cicha okolica | Duże pokoje | Zobacz,4,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Głogów Małopolski, rzeszowski, podkarpackie",50.161984,21.958264,1/1,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,blok,nie,brak informacji,brak informacji,pustak,pierwotny
479 640 zł,"45,68 m²",4 pokoje| Panorama Kwiatkowskiego | NG Development,4,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,10/15,Zapytaj,Zapytaj,taras,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
550 000 zł,"100,52 m²",Przestronne mieszkanie na piętrze - Lipiec 2023,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Drabinianka, Rzeszów, Rzeszów",49.995214,22.018036,1/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-07-31,2023,brak informacji,nie,"telewizja kablowa, internet",brak informacji,brak informacji,pierwotny
279 588 zł,"30,39 m²",Blok z Windą - Architektów.,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.04152,22.00953,parter/9,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,2025,brak informacji,tak,brak informacji,brak informacji,brak informacji,pierwotny
277 324 zł,"33,82 m²",Nowe osiedle | od 33 do 90 m2 | Zobacz,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Przybyszówka, Rzeszów, Rzeszów",50.0513,21.96115,2/10,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,brak informacji,brak informacji,pustak,pierwotny
902 302 zł,"82,78 m²",5 pokoi | Panorama Kwiatkowskiego | NG Development,5,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,> 10/15,Zapytaj,Zapytaj,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
503 800 zł,"91,79 m²","Dwupoziomowy apartament dostępny od ręki- 91,80m2",4,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Budziwój, Rzeszów, Rzeszów",49.96988,21.98553,2/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2021,brak informacji,nie,internet,brak informacji,pustak,pierwotny
400 740 zł,"59,9 m²",Północ | 4 pokojowe M w extra cenie,4,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.062509,21.993063,2/3,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,2023-12-31,2023,blok,tak,brak informacji,brak informacji,pustak,pierwotny
479 000 zł,"84,77 m²",Dwupoziomowe | Kameralne z Tarasem Dachowym | Film,4,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Pobitno, Malawa, rzeszowski",50.037996,22.040289,1/1,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,brak informacji,brak informacji,pustak,pierwotny
510 000 zł,"106,28 m²",Rzeszów - Przybyszówka - ul. Krakowska,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Krakowska",50.056814,21.963198,1,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2021,brak informacji,nie,brak informacji,rolety antywłamaniowe,beton komórkowy,pierwotny
681 900 zł,"68,19 m²",3 pokoje| Panorama Kwiatkowskiego | NG Development,3,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,1/12,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
481 676 zł,"61,36 m²",NOWY budynek już w sprzedaży - bądź pierwszy!,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Miła",49.99936,22.005007,1/5,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2021,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
349 000 zł,"62,46 m²",Apartament z ogródkiem - (dodatkowy garaż),4,do wykończenia,Współrzędne dokładne,"ul. Kolonia , Ropczyce, ropczycko-sędziszowski",50.070267,21.649539,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,internet,drzwi / okna antywłamaniowe,pustak,pierwotny
349 000 zł,"62,46 m²",Apartament z ogródkiem - (dodatkowy garaż),4,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Sędziszów Małopolski, ropczycko-sędziszowski, podkarpackie",50.07126,21.7,parter/1,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,internet,brak informacji,pustak,pierwotny
340 000 zł,101 m²,Apartament z poddaszem (dodatkowy garaż),5,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Ropczyce, ropczycko-sędziszowski, podkarpackie",50.05283,21.60841,2/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,internet,drzwi / okna antywłamaniowe,pustak,pierwotny
790 000 zł,"72,17 m²",apartament w Krośnie z miejscem postojowym,4,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Krosno, Krosno, podkarpackie",49.69371,21.76972,Zapytaj,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
Zapytaj o cenę,"35,13 m²",Kompaktowy Apartament M11,1,do wykończenia,Współrzędne dokładne,"Rzeszów, Nowe Miasto, al. mjr. Wacława Kopisto",50.029344,22.007265,2/13,Zapytaj,pełna własność,balkon,Zapytaj,0,0,0,0,0,0,0,0
716 205 zł,"68,21 m²",3 pokoje| Panorama Kwiatkowskiego | NG Development,3,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,2/9,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon","domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
775 716 zł,"61,08 m²",Olszynki Park - Apartament N74,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Centrum, ul. Fryderyka Chopina",50.03215,22.005688,> 10/18,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,brak informacji,"teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
"447 982,50 zł","55,65 m²",NOWY budynek - spokojna okolica - duży taras!,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Miła",49.99936,22.005007,parter/5,Zapytaj,Zapytaj,taras,garaż/miejsce parkingowe,brak informacji,2021,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
Zapytaj o cenę,"41,99 m²","Mieszkanie 42 m.kw. 3 piętro, Mielec M46",2,do wykończenia,Współrzędne dokładne,"ul. Wojsławska , Mielec, mielecki",50.28212,21.431517,3/7,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
"447 982,50 zł","55,65 m²",NOWY budynek - spokojna okolica - duży taras!,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Miła",49.99936,22.005007,parter/5,Zapytaj,Zapytaj,taras,garaż/miejsce parkingowe,brak informacji,2021,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
Zapytaj o cenę,"41,99 m²","Mieszkanie 42 m.kw. 3 piętro, Mielec M46",2,do wykończenia,Współrzędne dokładne,"ul. Wojsławska , Mielec, mielecki",50.28212,21.431517,3/7,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
767 466 zł,"60,91 m²",Olszynki Park - Apartament N71,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Centrum, ul. Fryderyka Chopina",50.03215,22.005688,> 10/18,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,brak informacji,"teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
"416 383,50 zł","51,09 m²",NOWY budynek - miłe mieszkanie dla rodziny! Zobacz,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Miła",49.99936,22.005007,2/5,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
806 372 zł,"65,03 m²",Olszynki Park - Apartament N70,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Centrum, ul. Fryderyka Chopina",50.03215,22.005688,> 10/18,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,brak informacji,"teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
234 782 zł,"26,31 m²",Nowe mikroapartamenty 16-35m2 Leszka Czarnego,1,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.034215,22.041176,2,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
434 737 zł,"55,03 m²",Nowe mikroapartamenty 16-35m2 dogodna lokalizacja,1,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.04152,22.00953,4,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
348 794 zł,"47,78 m²",Osiedle Biała | Dwa pokoje |,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Kornela Makuszyńskiego",49.98986,21.99252,1/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,internet,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",pustak,pierwotny
421 420 zł,"55,45 m²",2 pokoje | Osiedle Biała |,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Kornela Makuszyńskiego",49.98986,21.99252,4/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,internet,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",pustak,pierwotny
769 230 zł,"61,05 m²",Olszynki Park - Apartament N67,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Centrum, ul. Fryderyka Chopina",50.03215,22.005688,> 10/18,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,brak informacji,"teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
399 000 zł,"50,4 m²",Mieszkanie z ogródkiem 100m2 w Zaczerniu,3,do zamieszkania,Współrzędne dokładne,"Zaczernie, rzeszowski, podkarpackie",50.09406,21.98749,parter/1,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,2022,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
572 456 zł,"70,24 m²",NOWY budynek - spokojna okolica - ogromny taras!,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Miła",49.99936,22.005007,parter/5,Zapytaj,Zapytaj,taras,garaż/miejsce parkingowe,brak informacji,2021,blok,tak,"telewizja kablowa, internet, telefon",brak informacji,brak informacji,pierwotny
411 000 zł,"54,07 m²",Nowe Osiedle | Zalesie | Komfortowe 2 pokoje,3,Zapytaj,Współrzędne dokładne,"ul. Henryka Wieniawskiego , Rzeszów, Rzeszów",50.01343,22.04033,1/4,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",pustak,pierwotny
357 000 zł,"42,18 m²",Ostatnie wolne | gotowa inwestycja | 2 pokoje,2,Zapytaj,Współrzędne dokładne,"ul. Henryka Wieniawskiego , Rzeszów, Rzeszów",50.01343,22.04033,parter/4,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",pustak,pierwotny
487 245 zł,"59,06 m²",NOWY budynek - ogromny taras - spokojna okolica!,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Miła",49.99936,22.005007,parter/5,Zapytaj,Zapytaj,taras,garaż/miejsce parkingowe,brak informacji,2021,blok,tak,"telewizja kablowa, internet, telefon",brak informacji,brak informacji,pierwotny
261 095 zł,"33,05 m²",Niska cena | przedsprzedaż | dojazd al.Sikorskiego,3,do wykończenia,Współrzędne dokładne,"al. gen. Władysława Sikorskiego , Rzeszów, Rzeszów",49.963776,22.029991,parter/2,Zapytaj,pełna własność,"balkon, ogródek, taras",garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet",brak informacji,brak informacji,pierwotny
388 892 zł,"57,19 m²",Rodzinne mieszkanie 57 m2 /dojazd al.Sikorskiego/,3,do wykończenia,Współrzędne dokładne,"al. gen. Władysława Sikorskiego , Rzeszów, Rzeszów",49.963776,22.029991,2/2,Zapytaj,pełna własność,"balkon, ogródek, taras",garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet",brak informacji,brak informacji,pierwotny
274 288 zł,"34,72 m²",Tanie mieszkania 2 pokojowe |dojazd al.Sikorskiego,2,do wykończenia,Współrzędne dokładne,"al. gen. Władysława Sikorskiego , Rzeszów, Rzeszów",49.963776,22.029991,2/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet",brak informacji,brak informacji,pierwotny
458 640 zł,"57,8 m²",3 pok. z ogródkiem | energooszczędne | Nowość,3,do wykończenia,Współrzędne dokładne,"Załęże, Rzeszów, Rzeszów",50.058425,22.042351,parter/1,Zapytaj,Zapytaj,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2023,blok,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
247 940 zł,"32,2 m²",Przedstprzedaż- nowa inwestycja- Tyczyn- 2 pokoje,2,do wykończenia,Współrzędne dokładne,"ul. Kazimierza Wielkiego , Tyczyn, rzeszowski",49.96109,22.02527,parter/2,Zapytaj,pełna własność,taras,garaż/miejsce parkingowe,2023-10-31,2023,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
385 000 zł,"45,38 m²",Ustawne Gotowe 3 Pokoje,3,Zapytaj,Współrzędne dokładne,"ul. Henryka Wieniawskiego , Rzeszów, Rzeszów",50.01343,22.04033,parter/5,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",pustak,pierwotny
411 000 zł,"54,16 m²",Oddane do użytkowania 3 Pokoje os. Zalesie,3,Zapytaj,Współrzędne dokładne,"ul. Henryka Wieniawskiego , Rzeszów, Rzeszów",50.01343,22.04033,parter/4,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",pustak,pierwotny
357 000 zł,"42,09 m²",Nowe 2 Pokoje Blisko Uniwersytetu,2,Zapytaj,Współrzędne dokładne,"ul. Henryka Wieniawskiego , Rzeszów, Rzeszów",50.01343,22.04033,1/4,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",pustak,pierwotny
390 000 zł,"49,32 m²",Okazja 3 Pokoje z Jasną Kuchnią,3,Zapytaj,Współrzędne dokładne,"ul. Henryka Wieniawskiego , Rzeszów, Rzeszów",50.01343,22.04033,1/4,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",pustak,pierwotny
294 954 zł,"35,97 m²",2-pokojowe Mieszkanie Idealne Pod Inwestycję !!!,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kielanówka, rzeszowski, podkarpackie",50.02318,21.93058,parter/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-12-01,2021,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,brak informacji,pierwotny
489 000 zł,"68,39 m²","4 Pokoje Przedsprzedaż, szeregówka na Białej",4,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Biała, Rzeszów, Rzeszów",49.979387,22.014385,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2024-03-31,2024,brak informacji,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
525 840 zł,"65,73 m²",Nowe Mieszkanie na Osiedlu Architektów A1.6.M40,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,6/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
503 600 zł,"62,95 m²",Mieszkanie na Osiedlu Architektów A1.6.M41,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,6/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
422 889 zł,"57,93 m²",Gotowe do odbioru / 3 pokoje / ogródek,3,do wykończenia,Współrzędne dokładne,"al. gen. Władysława Sikorskiego , Rzeszów, Rzeszów",49.995759,22.017838,parter/1,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2021,brak informacji,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
438 146 zł,"60,02 m²",Mieszkanie z tarasem /super lokalizacja!,3,do wykończenia,Współrzędne dokładne,"al. gen. Władysława Sikorskiego , Rzeszów, Rzeszów",49.995759,22.017838,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2021,brak informacji,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
513 313 zł,"110,39 m²",Mieszkanie z antresolą | 3 pokoje | Matysówka,3,do wykończenia,Współrzędne dokładne,"ul. św. Walentego , Rzeszów, Rzeszów",50.00046,22.06873,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-09-01,2023,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
528 282 zł,"97,83 m²",Mieszkanie z antresolą | Betańskiego | 4 pokoje,4,Zapytaj,Współrzędne dokładne,"ks. bpa Antoniego Betańskiego , Rzeszów, Rzeszów",50.00307,22.08026,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-12-31,2023,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
567 000 zł,"77,8 m²",I kwartał 2023/ os. Projektant/ garaż/komórka,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Rzeszów, podkarpackie",50.04705,21.95165,2/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-01-31,2022,szeregowiec,nie,internet,"drzwi / okna antywłamaniowe, domofon / wideofon",pustak,pierwotny
615 892 zł,"57,56 m²",3 pokoje | Panorama Kwiatkowskiego | NOWY budynek,3,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,3/9,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
421 750 zł,"65,54 m²",Ostatnie/I piętro/ 3 pokoje/6 min od Centrum,3,do wykończenia,Współrzędne dokładne,"Biała, Rzeszów, Rzeszów",49.98028,22.02112,1/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,internet,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",pustak,pierwotny
384 000 zł,"54,88 m²",3 pokojowe mieszkania z ogródkami i komórką lok.,3,do wykończenia,Współrzędne dokładne,"ul. Krakowska , Rzeszów, Rzeszów",50.049075,21.974242,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2022,blok,nie,"telewizja kablowa, internet, telefon",monitoring / ochrona,pustak,pierwotny
550 000 zł,55 m²,Parter szeregówki sprzedam - Pogodne Wzgórze,3,do zamieszkania,Współrzędne dokładne,"Rzeszów, Biała, ul. Pogodne Wzgórze",49.972031,22.008922,parter/1,Zapytaj,pełna własność,taras,Zapytaj,brak informacji,2023,blok,nie,internet,brak informacji,cegła,pierwotny
Zapytaj o cenę,"43,61 m²","Mieszkanie 43 m.kw., parter, Mielec M4",2,do wykończenia,Współrzędne dokładne,"ul. Wojsławska , Mielec, mielecki",50.28212,21.431517,parter/7,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
"454 819,50 zł","57,21 m²",Nasłonecznione Duże przeszklenia 1.Piętro Garaż,3,do wykończenia,Współrzędne dokładne,"ul. Rzecha , Rzeszów, Rzeszów",50.057392,22.025768,1/2,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2022,apartamentowiec,nie,brak informacji,brak informacji,pustak,pierwotny
493 818 zł,"58,44 m²","Dwa poziomy, Ogódek, M.Postojowe, Brak Prowizji",3,do wykończenia,Współrzędne dokładne,"ul. Rzecha , Rzeszów, Rzeszów",50.057392,22.025768,parter/2,Zapytaj,Zapytaj,ogródek,garaż/miejsce parkingowe,brak informacji,2022,apartamentowiec,nie,brak informacji,brak informacji,pustak,pierwotny
